Grafo,Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
grafo4,15,17,0.047120261,0.039057493,0.020974245,37,6,0.4,0.575757576,0.036358257,3,0.049898575
grafo4,15,18,0.057799053,0.046884418,0.018549013,56,6,0.4,0.575757576,0.036358257,3,0.049898575
grafo4,15,19,0.060805345,0.046885967,0.021545517,60,6,0.4,0.575757576,0.036358257,3,0.049898575
grafo4,16,0,0.053112793,0.046864867,0.021176946,44,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,1,0.056126308,0.04686451,0.020594885,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,2,0.054674459,0.046866775,0.020068243,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,3,0.054675102,0.046867847,0.020056783,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,4,0.053112197,0.046864152,0.021191189,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,5,0.047110319,0.04686439,0.016902624,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,6,0.050115728,0.046863914,0.015285328,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,7,0.046473575,0.037115216,0.020989803,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,8,0.04686625,0.046844721,0.017116862,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,9,0.052091694,0.046865702,0.02208459,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,10,0.046863937,0.046860933,0.017111781,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,11,0.04842689,0.039052248,0.023635538,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,12,0.046863031,0.031247139,0.024198082,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,13,0.046544361,0.03126049,0.023583445,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,14,0.053111458,0.046863198,0.02118561,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,15,0.056237531,0.046867609,0.018746704,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,17,0.048793936,0.04685533,0.020867919,37,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,18,0.049989343,0.046863437,0.022957014,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,16,19,0.046864152,0.046851635,0.017115231,50,5,0.4,0.542857143,0.018518519,3,0.041943652
grafo4,17,0,0.04700532,0.039741635,0.020858053,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,1,0.048422909,0.046844244,0.020318892,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,2,0.048429775,0.039067984,0.023635907,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,3,0.045301843,0.031243563,0.02147828,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,4,0.045302439,0.031248093,0.024641542,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,5,0.048425698,0.046854973,0.020306208,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,6,0.048722267,0.046847939,0.020303554,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,7,0.044879198,0.036943674,0.017750379,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,8,0.045305371,0.031245232,0.021481313,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,9,0.04402945,0.031266809,0.018764057,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,10,0.046863985,0.031280994,0.024199361,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,11,0.046864462,0.046863556,0.0171142,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,12,0.046864057,0.039057732,0.020959678,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,13,0.045562267,0.040335417,0.017551844,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,14,0.049987364,0.046863556,0.019510236,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,15,0.046864152,0.031264067,0.024192408,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,16,0.048425698,0.046860456,0.020309087,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,18,0.045550942,0.032485604,0.021324219,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,17,19,0.050525427,0.04686451,0.016342256,37,3,0,0.487179487,0.01588694,3,0.029553714
grafo4,18,0,0.051550341,0.046869278,0.018550128,44,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,1,0.053112483,0.046861649,0.021191044,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,2,0.059361386,0.046865821,0.021862401,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,3,0.059361887,0.046893477,0.018224745,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,4,0.054678273,0.046869874,0.017474546,55,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,5,0.059365106,0.046868563,0.021877464,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,6,0.056236672,0.046864748,0.018747009,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,7,0.05220058,0.04686451,0.017937742,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,8,0.05536902,0.046865106,0.019346793,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,9,0.048947906,0.046861172,0.020316516,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,10,0.049988747,0.046829224,0.022953164,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,11,0.050990987,0.046845913,0.022325386,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,12,0.053112197,0.046863556,0.017394914,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,13,0.05155046,0.046863794,0.022153737,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,14,0.058920932,0.051451445,0.019211444,53,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,15,0.056236887,0.046867847,0.018738508,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,16,0.051818609,0.046862245,0.018501461,50,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,17,0.045770741,0.033589125,0.021212752,37,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,18,19,0.05624063,0.046866059,0.018752555,56,5,0.3,0.527777778,0.03034786,3,0.043879799
grafo4,19,0,0.05311234,0.046860695,0.021186451,44,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,1,0.057798982,0.046863675,0.022154639,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,2,0.065606213,0.06248343,0.019518581,56,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,3,0.062571883,0.046885967,0.024357027,68,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,4,0.048666143,0.046863437,0.016306868,55,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,5,0.048421383,0.046861649,0.020308919,57,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,6,0.05467844,0.046864629,0.020071668,57,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,7,0.062485385,0.062487245,0.017114851,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,8,0.064301872,0.055948734,0.023456251,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,9,0.065609694,0.062481165,0.020712436,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,10,0.058942485,0.04845047,0.018045366,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,11,0.051553798,0.046865106,0.01855847,79,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,12,0.04998877,0.046842813,0.022960245,63,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,13,0.048426056,0.046857595,0.020319235,62,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,14,0.053111482,0.04685688,0.021188761,53,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,15,0.061107826,0.047773004,0.021372231,60,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,16,0.047151732,0.040470839,0.020771169,50,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,17,0.051548958,0.04685986,0.023220942,37,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo4,19,18,0.057798934,0.04686439,0.018557987,56,7,0.333333333,0.59375,0.037873619,3,0.056657309
grafo5,0,1,0.048715949,0.046864033,0.020063101,50,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,2,0.053116274,0.046864271,0.021194481,62,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,3,0.06092329,0.04686904,0.021475108,65,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,4,0.053355098,0.046863794,0.021126932,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,5,0.054674673,0.046873212,0.02005437,70,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,6,0.057798433,0.046865225,0.018554431,69,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,7,0.062483835,0.054693222,0.020945443,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,8,0.05467453,0.046863437,0.020066501,60,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,9,0.061119127,0.047869325,0.021358767,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,10,0.051550579,0.046863914,0.022146275,59,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,11,0.06092298,0.046901107,0.021463996,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,12,0.056232786,0.04686439,0.018737931,61,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,13,0.056539202,0.046866655,0.024119668,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,14,0.05311234,0.046864033,0.021188232,59,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,15,0.049987674,0.046855927,0.022958409,48,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,16,0.060923743,0.054674745,0.017739757,72,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,17,0.041858602,0.031244516,0.017946646,33,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,18,0.049988079,0.046863317,0.022963149,51,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,0,19,0.058100653,0.046864033,0.019157791,63,7,0.333333333,0.612903226,0.04310835,2,0.056271199
grafo5,1,0,0.046864104,0.046860099,0.01711102,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,2,0.054670811,0.046863437,0.02006907,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,3,0.049769616,0.046863079,0.015363825,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,4,0.054679155,0.046867132,0.02124263,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,5,0.04842546,0.046862364,0.020312154,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,6,0.055131245,0.046867132,0.024342403,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,7,0.051550388,0.04686296,0.022146247,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,8,0.049988103,0.046861887,0.019509894,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,9,0.050410032,0.045272946,0.022534532,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,10,0.052668452,0.046863675,0.02036335,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,11,0.054674363,0.046863437,0.02006362,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,12,0.053112721,0.046864629,0.017394896,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,13,0.047180295,0.046855211,0.017707634,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,14,0.053112388,0.046864748,0.017395281,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,15,0.057795429,0.046866298,0.022151992,48,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,16,0.053116226,0.046864629,0.021206545,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,17,0.0471457,0.046862245,0.016875838,33,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,18,0.060923362,0.054675221,0.017739159,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,1,19,0.052691603,0.046864867,0.01758437,50,5,0.5,0.513513514,0.015900863,3,0.042305762
grafo5,2,0,0.054933453,0.046864629,0.019972826,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,1,0.057802391,0.046883941,0.01854887,50,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,3,0.059361005,0.046865582,0.021869765,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,4,0.051550388,0.046861768,0.022148669,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,5,0.057392073,0.04686451,0.022361891,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,6,0.055319285,0.046867132,0.019393412,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,7,0.062485051,0.046869636,0.024201134,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,8,0.059595561,0.046875,0.021746988,60,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,9,0.060402608,0.04686594,0.020328753,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,10,0.060709167,0.053602934,0.01774331,59,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,11,0.057798767,0.046869159,0.018547987,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,12,0.059361434,0.046881557,0.018215254,61,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,13,0.053112173,0.046865106,0.021180659,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,14,0.051550865,0.046866536,0.018551982,59,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,15,0.050196481,0.046867013,0.022796366,48,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,16,0.0593606,0.046883106,0.018215541,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,17,0.048426008,0.039054513,0.023636165,33,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,18,0.056434298,0.046862841,0.019146921,51,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,2,19,0.065866947,0.062483549,0.022762486,62,6,0.2,0.558823529,0.049374594,3,0.04999324
grafo5,3,0,0.056233191,0.046864271,0.018747143,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,1,0.049988341,0.046842575,0.022957025,50,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,2,0.058098245,0.046864748,0.022016842,62,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,4,0.053112555,0.046865344,0.02119278,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,5,0.051552558,0.046863914,0.016422683,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,6,0.06404736,0.062482357,0.020306732,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,7,0.068193746,0.062486053,0.021386587,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,8,0.056235933,0.04686904,0.018743338,60,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,9,0.051914454,0.046862006,0.019389235,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,10,0.053109074,0.046859503,0.021183183,59,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,11,0.06561017,0.062484145,0.015306401,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,12,0.056463003,0.046880245,0.022683633,61,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,13,0.050967026,0.046865106,0.019212386,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,14,0.057796025,0.04686451,0.022139718,59,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,15,0.053116155,0.046864867,0.021189465,48,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,16,0.06404748,0.062487483,0.016308293,65,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,17,0.044382739,0.031246185,0.019487026,33,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,18,0.05853138,0.046887279,0.02287373,51,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,3,19,0.068733358,0.06248498,0.017405738,63,7,0.285714286,0.59375,0.049873526,3,0.05632884
grafo5,4,0,0.053112602,0.046864629,0.017395661,72,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,1,0.053112841,0.046859741,0.021189293,50,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,2,0.051898694,0.046860576,0.019070216,62,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,3,0.054674888,0.046867967,0.020055642,65,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,5,0.063317609,0.06248641,0.018735163,70,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,6,0.050839496,0.046844721,0.022398797,69,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,7,0.058039212,0.046867609,0.018419825,79,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,8,0.060919976,0.046874166,0.021477125,60,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,9,0.067174554,0.062490821,0.01854684,82,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,10,0.051550436,0.046860099,0.022135227,59,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,11,0.053362846,0.04686439,0.021116897,73,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,12,0.055845523,0.046865821,0.019915758,61,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,13,0.057795453,0.046866179,0.02213825,75,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,14,0.056242132,0.046870708,0.018741778,59,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,15,0.04842658,0.046859622,0.016307129,48,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,16,0.059360814,0.04686904,0.021869096,74,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,17,0.043740392,0.031245828,0.024993301,33,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,18,0.044174933,0.033420801,0.01796054,51,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,4,19,0.04686377,0.039058805,0.020957558,63,10,0.244444444,0.678571429,0.136639051,2,0.078509253
grafo5,5,0,0.053112745,0.046862006,0.021188501,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,1,0.046569133,0.043830752,0.016951587,50,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,2,0.059360909,0.046863914,0.025002102,62,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,3,0.051546907,0.046863437,0.022142837,65,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,4,0.064051366,0.062476039,0.020304062,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,6,0.061164522,0.04686439,0.021856631,69,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,7,0.054674482,0.046869993,0.016005338,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,8,0.048426175,0.046857595,0.02030386,60,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,9,0.057795358,0.046868086,0.022139494,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,10,0.045560145,0.032516599,0.021335516,59,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,11,0.066853189,0.062481642,0.018649611,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,12,0.05351932,0.046865106,0.021113063,61,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,13,0.056237459,0.046865463,0.018745006,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,14,0.055968451,0.046865106,0.020840794,59,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,15,0.049988127,0.046864748,0.02296651,48,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,16,0.061443973,0.049450994,0.021191707,70,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,17,0.046864343,0.031251788,0.024198359,33,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,18,0.049987841,0.046863794,0.022959111,51,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,5,19,0.061162376,0.046900749,0.022445891,63,6,0.266666667,0.575757576,0.028179244,3,0.049293767
grafo5,6,0,0.059361386,0.046882272,0.018218394,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,1,0.054674649,0.04686451,0.020068115,50,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,2,0.056237316,0.046866059,0.018755274,62,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,3,0.064284325,0.06248033,0.020116602,65,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,4,0.051550579,0.046853423,0.022142498,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,5,0.062485337,0.046866417,0.024199944,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,7,0.056480837,0.046868205,0.019231811,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,8,0.065610504,0.062489867,0.01951035,60,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,9,0.063793802,0.052051544,0.024265015,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,10,0.059364605,0.046882987,0.018213136,59,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,11,0.059361267,0.046865463,0.024994713,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,12,0.056473041,0.046864748,0.01971985,61,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,13,0.056233597,0.046866179,0.018747734,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,14,0.051547217,0.046861529,0.022141039,59,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,15,0.051553988,0.046864152,0.022146513,48,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,16,0.056236529,0.04686439,0.018746439,69,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,17,0.0437392,0.031247735,0.018224028,33,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,18,0.049203658,0.042921782,0.023184509,51,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,6,19,0.055367684,0.046869278,0.019352895,63,7,0.333333333,0.612903226,0.059547016,2,0.056890791
grafo5,7,0,0.064044094,0.054674387,0.023632285,72,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,1,0.053115892,0.046864152,0.021188505,50,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,2,0.061196208,0.056014776,0.017540886,62,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,3,0.068712473,0.062485218,0.021223037,65,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,4,0.056236267,0.046867371,0.018741787,79,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,5,0.056237221,0.046865344,0.018745781,70,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,6,0.056546211,0.046866059,0.024151699,69,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,8,0.057799149,0.046865463,0.023223827,60,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,9,0.065382743,0.062452674,0.022537385,79,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,10,0.053109074,0.046866536,0.021182184,59,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,11,0.05971396,0.04861939,0.018011249,73,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,12,0.06248374,0.054666638,0.025191957,61,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,13,0.06248529,0.054674864,0.020958624,75,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,14,0.056499958,0.046863556,0.023811655,59,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,15,0.046865177,0.046850443,0.017102455,48,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,16,0.062484622,0.046870828,0.024201453,74,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,17,0.042011261,0.03124404,0.02224528,33,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,18,0.050294089,0.046864152,0.022935684,51,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,7,19,0.056233191,0.046864867,0.018739698,63,7,0.238095238,0.612903226,0.085940546,2,0.058409068
grafo5,8,0,0.054569912,0.046862721,0.021046038,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,1,0.048699594,0.046842337,0.020721236,50,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,2,0.057799172,0.046867251,0.02214263,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,3,0.055679083,0.046865463,0.019098149,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,4,0.057795048,0.046864748,0.018543738,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,5,0.046867752,0.039070845,0.020956174,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,6,0.06279242,0.056177974,0.020759827,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,7,0.057798719,0.046865821,0.018561417,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,9,0.054674935,0.046861529,0.024449771,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,10,0.051901484,0.046864629,0.018195356,59,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,11,0.065606046,0.062482476,0.02294439,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,12,0.057803011,0.046885729,0.018539293,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,13,0.051946783,0.04686141,0.022304766,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,14,0.060410619,0.046883702,0.020344874,59,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,15,0.048838687,0.046823859,0.019982851,48,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,16,0.051550341,0.04686296,0.018548639,60,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,17,0.045301938,0.039052725,0.017750502,33,6,0.4,0.542857143,0.031606795,3,0.049888085
grafo5,8,18,0.060923743,0.054684162,0.017739719,51,6,0.4,0.542857143,0.031606795,3,0.049888085
