group1,group2,meandiff,lower,upper,reject
0.08593151914699095,0.08607425643511099,0.0079,-0.1263,0.1422,False
0.08593151914699095,0.08608926003794996,-1.0358,-1.17,-0.9015,True
0.08593151914699095,0.08610789340471983,-1.025,-1.1593,-0.8908,True
0.08593151914699095,0.08614205457713127,-0.9517,-1.086,-0.8175,True
0.08593151914699095,0.0861482656993879,-1.0153,-1.1495,-0.8811,True
0.08593151914699095,0.08617932131067102,-1.0064,-1.1406,-0.8721,True
0.08593151914699095,0.08622590472759571,-0.9428,-1.077,-0.8086,True
0.0859365677327444,0.08593932150679172,0.2291,0.0949,0.3634,True
0.0859365677327444,0.08599118425134981,0.3444,0.2102,0.4787,True
0.0859365677327444,0.08599898661115059,0.0343,-0.0999,0.1686,False
0.0859365677327444,0.08602881916333001,0.3348,0.2005,0.469,True
0.0859365677327444,0.08607425643511099,0.1821,0.0479,0.3164,True
0.0859365677327444,0.08608926003794996,-0.8616,-0.9958,-0.7273,True
0.0859365677327444,0.08610789340471983,-0.8508,-0.9851,-0.7166,True
0.0859365677327444,0.08614205457713127,-0.7775,-0.9118,-0.6433,True
0.0859365677327444,0.0861482656993879,-0.8411,-0.9753,-0.7068,True
0.0859365677327444,0.08617932131067102,-0.8322,-0.9664,-0.6979,True
0.0859365677327444,0.08622590472759571,-0.7686,-0.9028,-0.6343,True
0.08593932150679172,0.08599118425134981,0.1153,-0.0189,0.2495,False
0.08593932150679172,0.08599898661115059,-0.1948,-0.329,-0.0606,True
0.08593932150679172,0.08602881916333001,0.1057,-0.0286,0.2399,False
0.08593932150679172,0.08607425643511099,-0.047,-0.1812,0.0873,False
0.08593932150679172,0.08608926003794996,-1.0907,-1.2249,-0.9564,True
0.08593932150679172,0.08610789340471983,-1.08,-1.2142,-0.9457,True
0.08593932150679172,0.08614205457713127,-1.0067,-1.1409,-0.8724,True
0.08593932150679172,0.0861482656993879,-1.0702,-1.2044,-0.936,True
0.08593932150679172,0.08617932131067102,-1.0613,-1.1955,-0.9271,True
0.08593932150679172,0.08622590472759571,-0.9977,-1.1319,-0.8635,True
0.08599118425134981,0.08599898661115059,-0.3101,-0.4443,-0.1759,True
0.08599118425134981,0.08602881916333001,-0.0096,-0.1439,0.1246,False
0.08599118425134981,0.08607425643511099,-0.1623,-0.2965,-0.028,True
0.08599118425134981,0.08608926003794996,-1.206,-1.3402,-1.0717,True
0.08599118425134981,0.08610789340471983,-1.1952,-1.3295,-1.061,True
0.08599118425134981,0.08614205457713127,-1.1219,-1.2562,-0.9877,True
0.08599118425134981,0.0861482656993879,-1.1855,-1.3197,-1.0513,True
0.08599118425134981,0.08617932131067102,-1.1766,-1.3108,-1.0423,True
0.08599118425134981,0.08622590472759571,-1.113,-1.2472,-0.9788,True
0.08599898661115059,0.08602881916333001,0.3005,0.1662,0.4347,True
0.08599898661115059,0.08607425643511099,0.1478,0.0136,0.2821,True
0.08599898661115059,0.08608926003794996,-0.8959,-1.0301,-0.7616,True
0.08599898661115059,0.08610789340471983,-0.8852,-1.0194,-0.7509,True
0.08599898661115059,0.08614205457713127,-0.8119,-0.9461,-0.6776,True
0.08599898661115059,0.0861482656993879,-0.8754,-1.0096,-0.7412,True
0.08599898661115059,0.08617932131067102,-0.8665,-1.0007,-0.7323,True
0.08599898661115059,0.08622590472759571,-0.8029,-0.9371,-0.6687,True
0.08602881916333001,0.08607425643511099,-0.1526,-0.2869,-0.0184,True
0.08602881916333001,0.08608926003794996,-1.1963,-1.3306,-1.0621,True
0.08602881916333001,0.08610789340471983,-1.1856,-1.3199,-1.0514,True
0.08602881916333001,0.08614205457713127,-1.1123,-1.2466,-0.9781,True
0.08602881916333001,0.0861482656993879,-1.1759,-1.3101,-1.0416,True
0.08602881916333001,0.08617932131067102,-1.167,-1.3012,-1.0327,True
0.08602881916333001,0.08622590472759571,-1.1034,-1.2376,-0.9691,True
0.08607425643511099,0.08608926003794996,-1.0437,-1.1779,-0.9095,True
0.08607425643511099,0.08610789340471983,-1.033,-1.1672,-0.8987,True
0.08607425643511099,0.08614205457713127,-0.9597,-1.0939,-0.8254,True
0.08607425643511099,0.0861482656993879,-1.0232,-1.1575,-0.889,True
0.08607425643511099,0.08617932131067102,-1.0143,-1.1485,-0.8801,True
0.08607425643511099,0.08622590472759571,-0.9507,-1.085,-0.8165,True
0.08608926003794996,0.08610789340471983,0.0107,-0.1235,0.145,False
0.08608926003794996,0.08614205457713127,0.084,-0.0502,0.2183,False
0.08608926003794996,0.0861482656993879,0.0205,-0.1138,0.1547,False
0.08608926003794996,0.08617932131067102,0.0294,-0.1049,0.1636,False
0.08608926003794996,0.08622590472759571,0.093,-0.0413,0.2272,False
0.08610789340471983,0.08614205457713127,0.0733,-0.0609,0.2075,False
0.08610789340471983,0.0861482656993879,0.0097,-0.1245,0.144,False
0.08610789340471983,0.08617932131067102,0.0187,-0.1156,0.1529,False
0.08610789340471983,0.08622590472759571,0.0823,-0.052,0.2165,False
0.08614205457713127,0.0861482656993879,-0.0636,-0.1978,0.0707,False
0.08614205457713127,0.08617932131067102,-0.0546,-0.1889,0.0796,False
0.08614205457713127,0.08622590472759571,0.009,-0.1253,0.1432,False
0.0861482656993879,0.08617932131067102,0.0089,-0.1253,0.1431,False
0.0861482656993879,0.08622590472759571,0.0725,-0.0617,0.2067,False
0.08617932131067102,0.08622590472759571,0.0636,-0.0706,0.1978,False
