Datos del Grafo 4: Fuentes y sumideros que maximizan el flujo,,,,,,,,,,,
Fuente,Sumidero,Mediatime,Medianatime,Stdtime,Flujomaximo,DistGrado,CoefAgrup,CentCercania,CentCarga,ExcentCarga,PageR
9,4,0.051119041,0.046863794,0.022276348,55,8,0.25,0.612903226,0.064920403,3,0.063495925
10,4,0.049988151,0.046863914,0.019511121,55,7,0.333333333,0.612903226,0.057329667,2,0.056391904
11,4,0.045301938,0.039055467,0.01774876,55,9,0.25,0.655172414,0.105303769,2,0.07173098
12,4,0.053112531,0.046863914,0.021189881,55,5,0.3,0.558823529,0.012186717,3,0.041565164
13,4,0.054674506,0.046864033,0.020065934,55,6,0.2,0.558823529,0.032569851,3,0.049523885
15,4,0.097185683,0.0937289,0.037847676,55,6,0.4,0.575757576,0.036358257,3,0.049898575
18,4,0.060922909,0.046864033,0.021475895,55,5,0.3,0.527777778,0.03034786,3,0.043879799
19,4,0.049462056,0.046863675,0.015493913,55,7,0.333333333,0.59375,0.037873619,3,0.056657309
1,14,0.048426008,0.046831369,0.020302445,53,7,0.333333333,0.612903226,0.051051239,2,0.05674686
2,14,0.046864128,0.039071202,0.020955592,53,5,0.2,0.542857143,0.043854428,3,0.044907684
3,14,0.045301914,0.039053798,0.017746531,53,6,0.333333333,0.575757576,0.040768588,3,0.050727961
4,14,0.054674625,0.046863914,0.020065423,53,5,0.2,0.558823529,0.034998376,3,0.043347323
5,14,0.04998827,0.046863794,0.022958295,53,5,0.5,0.542857143,0.009896268,3,0.041870142
6,14,0.054454851,0.04686451,0.019644308,53,5,0.4,0.558823529,0.012305068,3,0.041751325
7,14,0.053112602,0.046864271,0.021197562,53,8,0.107142857,0.633333333,0.106767497,2,0.065498419
8,14,0.045301938,0.031243443,0.021476257,53,9,0.277777778,0.633333333,0.089376218,3,0.07098757
9,14,0.049991512,0.046863317,0.019507671,53,8,0.25,0.612903226,0.064920403,3,0.063495925
10,14,0.045301938,0.031276941,0.021465773,53,7,0.333333333,0.612903226,0.057329667,2,0.056391904
11,14,0.05086112,0.04686451,0.019304781,53,9,0.25,0.655172414,0.105303769,2,0.07173098
12,14,0.056236744,0.046863675,0.018763255,53,5,0.3,0.558823529,0.012186717,3,0.041565164
13,14,0.053112626,0.046864033,0.017411463,53,6,0.2,0.558823529,0.032569851,3,0.049523885
14,1,0.051550412,0.046864033,0.018549772,53,5,0.5,0.542857143,0.018497633,3,0.042941669
